6.300000000000000000e+02,8.200000000000000000e+01,-3.731984645128250122e-03
6.300000000000000000e+02,8.400000000000000000e+01,-4.352028016000986099e-03
6.300000000000000000e+02,8.600000000000000000e+01,-4.972267895936965942e-03
6.300000000000000000e+02,8.800000000000000000e+01,-5.592311266809701920e-03
6.300000000000000000e+02,9.000000000000000000e+01,-6.212355103343725204e-03
6.300000000000000000e+02,9.200000000000000000e+01,-6.832398474216461182e-03
6.300000000000000000e+02,9.400000000000000000e+01,-7.452441845089197159e-03
6.300000000000000000e+02,9.600000000000000000e+01,-8.072485215961933136e-03
6.300000000000000000e+02,9.800000000000000000e+01,-8.692529052495956421e-03
6.300000000000000000e+02,1.000000000000000000e+02,-9.312572889029979706e-03
6.300000000000000000e+02,1.020000000000000000e+02,-9.932616725564002991e-03
6.300000000000000000e+02,1.040000000000000000e+02,-1.055285613983869553e-02
6.300000000000000000e+02,1.060000000000000000e+02,-1.117289904505014420e-02
6.300000000000000000e+02,1.080000000000000000e+02,-1.179294288158416748e-02
6.300000000000000000e+02,1.100000000000000000e+02,-1.241298671811819077e-02
6.300000000000000000e+02,1.120000000000000000e+02,-1.303303055465221405e-02
6.300000000000000000e+02,1.140000000000000000e+02,-1.365307345986366272e-02
6.300000000000000000e+02,1.160000000000000000e+02,-1.427311729639768600e-02
6.300000000000000000e+02,1.180000000000000000e+02,-1.489316113293170929e-02
6.300000000000000000e+02,1.200000000000000000e+02,-1.551320403814315796e-02
6.500000000000000000e+02,8.000000000000000000e+01,-4.216779954731464386e-03
6.500000000000000000e+02,8.200000000000000000e+01,-4.822251386940479279e-03
6.500000000000000000e+02,8.400000000000000000e+01,-5.427722353488206863e-03
6.500000000000000000e+02,8.600000000000000000e+01,-6.033385172486305237e-03
6.500000000000000000e+02,8.800000000000000000e+01,-6.638856139034032822e-03
6.500000000000000000e+02,9.000000000000000000e+01,-7.244327571243047714e-03
6.500000000000000000e+02,9.200000000000000000e+01,-7.849798537790775299e-03
6.500000000000000000e+02,9.400000000000000000e+01,-8.455269969999790192e-03
6.500000000000000000e+02,9.600000000000000000e+01,-9.060740470886230469e-03
6.500000000000000000e+02,9.800000000000000000e+01,-9.666211903095245361e-03
6.500000000000000000e+02,1.000000000000000000e+02,-1.027168333530426025e-02
6.500000000000000000e+02,1.020000000000000000e+02,-1.087715476751327515e-02
6.500000000000000000e+02,1.040000000000000000e+02,-1.148281712085008621e-02
6.500000000000000000e+02,1.060000000000000000e+02,-1.208828855305910110e-02
6.500000000000000000e+02,1.080000000000000000e+02,-1.269375905394554138e-02
6.500000000000000000e+02,1.100000000000000000e+02,-1.329923048615455627e-02
6.500000000000000000e+02,1.120000000000000000e+02,-1.390470191836357117e-02
6.500000000000000000e+02,1.140000000000000000e+02,-1.451017335057258606e-02
6.500000000000000000e+02,1.160000000000000000e+02,-1.511564385145902634e-02
6.500000000000000000e+02,1.180000000000000000e+02,-1.572111435234546661e-02
6.500000000000000000e+02,1.200000000000000000e+02,-1.632658578455448151e-02
6.700000000000000000e+02,8.000000000000000000e+01,-5.177289713174104691e-03
6.700000000000000000e+02,8.200000000000000000e+01,-5.770089570432901382e-03
6.700000000000000000e+02,8.400000000000000000e+01,-6.362889427691698074e-03
6.700000000000000000e+02,8.600000000000000000e+01,-6.955876480787992477e-03
6.700000000000000000e+02,8.800000000000000000e+01,-7.548676338046789169e-03
6.700000000000000000e+02,9.000000000000000000e+01,-8.141476660966873169e-03
6.700000000000000000e+02,9.200000000000000000e+01,-8.734275586903095245e-03
6.700000000000000000e+02,9.400000000000000000e+01,-9.327075444161891937e-03
6.700000000000000000e+02,9.600000000000000000e+01,-9.919875301420688629e-03
6.700000000000000000e+02,9.800000000000000000e+01,-1.051267515867948532e-02
6.700000000000000000e+02,1.000000000000000000e+02,-1.110547501593828201e-02
6.700000000000000000e+02,1.020000000000000000e+02,-1.169827487319707870e-02
6.700000000000000000e+02,1.040000000000000000e+02,-1.229126192629337311e-02
6.700000000000000000e+02,1.060000000000000000e+02,-1.288406178355216980e-02
6.700000000000000000e+02,1.080000000000000000e+02,-1.347686164081096649e-02
6.700000000000000000e+02,1.100000000000000000e+02,-1.406966149806976318e-02
6.700000000000000000e+02,1.120000000000000000e+02,-1.466246135532855988e-02
6.700000000000000000e+02,1.140000000000000000e+02,-1.525526121258735657e-02
6.700000000000000000e+02,1.160000000000000000e+02,-1.584806106984615326e-02
6.700000000000000000e+02,1.180000000000000000e+02,-1.644086092710494995e-02
6.700000000000000000e+02,1.200000000000000000e+02,-1.703366078436374664e-02
6.900000000000000000e+02,8.000000000000000000e+01,-5.999107845127582550e-03
6.900000000000000000e+02,8.200000000000000000e+01,-6.579095032066106796e-03
6.900000000000000000e+02,8.400000000000000000e+01,-7.159082219004631042e-03
6.900000000000000000e+02,8.600000000000000000e+01,-7.739252410829067230e-03
6.900000000000000000e+02,8.800000000000000000e+01,-8.319240063428878784e-03
6.900000000000000000e+02,9.000000000000000000e+01,-8.899226784706115723e-03
6.900000000000000000e+02,9.200000000000000000e+01,-9.479214437305927277e-03
6.900000000000000000e+02,9.400000000000000000e+01,-1.005920115858316422e-02
6.900000000000000000e+02,9.600000000000000000e+01,-1.063918787986040115e-02
6.900000000000000000e+02,9.800000000000000000e+01,-1.121917553246021271e-02
6.900000000000000000e+02,1.000000000000000000e+02,-1.179916225373744965e-02
6.900000000000000000e+02,1.020000000000000000e+02,-1.237914990633726120e-02
6.900000000000000000e+02,1.040000000000000000e+02,-1.295932009816169739e-02
6.900000000000000000e+02,1.060000000000000000e+02,-1.353930775076150894e-02
6.900000000000000000e+02,1.080000000000000000e+02,-1.411929447203874588e-02
6.900000000000000000e+02,1.100000000000000000e+02,-1.469928212463855743e-02
6.900000000000000000e+02,1.120000000000000000e+02,-1.527926884591579437e-02
6.900000000000000000e+02,1.140000000000000000e+02,-1.585925556719303131e-02
6.900000000000000000e+02,1.160000000000000000e+02,-1.643924228847026825e-02
6.900000000000000000e+02,1.180000000000000000e+02,-1.701923087239265442e-02
6.900000000000000000e+02,1.200000000000000000e+02,-1.759921759366989136e-02
7.100000000000000000e+02,8.000000000000000000e+01,-6.699191872030496597e-03
7.100000000000000000e+02,8.200000000000000000e+01,-7.266326341778039932e-03
7.100000000000000000e+02,8.400000000000000000e+01,-7.833460345864295959e-03
7.100000000000000000e+02,8.600000000000000000e+01,-8.400773629546165466e-03
7.100000000000000000e+02,8.800000000000000000e+01,-8.967908099293708801e-03
7.100000000000000000e+02,9.000000000000000000e+01,-9.535042569041252136e-03
7.100000000000000000e+02,9.200000000000000000e+01,-1.010217703878879547e-02
7.100000000000000000e+02,9.400000000000000000e+01,-1.066931150853633881e-02
7.100000000000000000e+02,9.600000000000000000e+01,-1.123644504696130753e-02
7.100000000000000000e+02,9.800000000000000000e+01,-1.180357951670885086e-02
7.100000000000000000e+02,1.000000000000000000e+02,-1.237071398645639420e-02
7.100000000000000000e+02,1.020000000000000000e+02,-1.293784845620393753e-02
7.100000000000000000e+02,1.040000000000000000e+02,-1.350516173988580704e-02
7.100000000000000000e+02,1.060000000000000000e+02,-1.407229620963335037e-02
7.100000000000000000e+02,1.080000000000000000e+02,-1.463942974805831909e-02
7.100000000000000000e+02,1.100000000000000000e+02,-1.520656421780586243e-02
7.100000000000000000e+02,1.120000000000000000e+02,-1.577369868755340576e-02
7.100000000000000000e+02,1.140000000000000000e+02,-1.634083315730094910e-02
7.100000000000000000e+02,1.160000000000000000e+02,-1.690796762704849243e-02
7.100000000000000000e+02,1.180000000000000000e+02,-1.747510209679603577e-02
7.100000000000000000e+02,1.200000000000000000e+02,-1.804223656654357910e-02
7.300000000000000000e+02,8.000000000000000000e+01,-7.292629685252904892e-03
7.300000000000000000e+02,8.200000000000000000e+01,-7.846954278647899628e-03
7.300000000000000000e+02,8.400000000000000000e+01,-8.401278406381607056e-03
7.300000000000000000e+02,8.600000000000000000e+01,-8.955777622759342194e-03
7.300000000000000000e+02,8.800000000000000000e+01,-9.510102681815624237e-03
7.300000000000000000e+02,9.000000000000000000e+01,-1.006442680954933167e-02
7.300000000000000000e+02,9.200000000000000000e+01,-1.061875093728303909e-02
7.300000000000000000e+02,9.400000000000000000e+01,-1.117307506501674652e-02
7.300000000000000000e+02,9.600000000000000000e+01,-1.172739919275045395e-02
7.300000000000000000e+02,9.800000000000000000e+01,-1.228172332048416138e-02
7.300000000000000000e+02,1.000000000000000000e+02,-1.283604837954044342e-02
7.300000000000000000e+02,1.020000000000000000e+02,-1.339037250727415085e-02
7.300000000000000000e+02,1.040000000000000000e+02,-1.394487172365188599e-02
7.300000000000000000e+02,1.060000000000000000e+02,-1.449919585138559341e-02
7.300000000000000000e+02,1.080000000000000000e+02,-1.505352091044187546e-02
7.300000000000000000e+02,1.100000000000000000e+02,-1.560784503817558289e-02
7.300000000000000000e+02,1.120000000000000000e+02,-1.616216823458671570e-02
7.300000000000000000e+02,1.140000000000000000e+02,-1.671649329364299774e-02
7.300000000000000000e+02,1.160000000000000000e+02,-1.727081835269927979e-02
7.300000000000000000e+02,1.180000000000000000e+02,-1.782514154911041260e-02
7.300000000000000000e+02,1.200000000000000000e+02,-1.837946660816669464e-02
7.500000000000000000e+02,8.000000000000000000e+01,-7.771337404847145081e-03
7.500000000000000000e+02,8.200000000000000000e+01,-8.311570622026920319e-03
7.500000000000000000e+02,8.400000000000000000e+01,-8.851802907884120941e-03
7.500000000000000000e+02,8.600000000000000000e+01,-9.392206557095050812e-03
7.500000000000000000e+02,8.800000000000000000e+01,-9.932439774274826050e-03
7.500000000000000000e+02,9.000000000000000000e+01,-1.047267206013202667e-02
7.500000000000000000e+02,9.200000000000000000e+01,-1.101290527731180191e-02
7.500000000000000000e+02,9.400000000000000000e+01,-1.155313756316900253e-02
7.500000000000000000e+02,9.600000000000000000e+01,-1.209337078034877777e-02
7.500000000000000000e+02,9.800000000000000000e+01,-1.263360306620597839e-02
7.500000000000000000e+02,1.000000000000000000e+02,-1.317383628338575363e-02
7.500000000000000000e+02,1.020000000000000000e+02,-1.371406856924295425e-02
7.500000000000000000e+02,1.040000000000000000e+02,-1.425447221845388412e-02
7.500000000000000000e+02,1.060000000000000000e+02,-1.479470543563365936e-02
7.500000000000000000e+02,1.080000000000000000e+02,-1.533493772149085999e-02
7.500000000000000000e+02,1.100000000000000000e+02,-1.587517000734806061e-02
7.500000000000000000e+02,1.120000000000000000e+02,-1.641540415585041046e-02
7.500000000000000000e+02,1.140000000000000000e+02,-1.695563644170761108e-02
7.500000000000000000e+02,1.160000000000000000e+02,-1.749586872756481171e-02
7.500000000000000000e+02,1.180000000000000000e+02,-1.803610287606716156e-02
7.500000000000000000e+02,1.200000000000000000e+02,-1.857633516192436218e-02
7.700000000000000000e+02,8.000000000000000000e+01,-8.187632076442241669e-03
7.700000000000000000e+02,8.200000000000000000e+01,-8.715279400348663330e-03
7.700000000000000000e+02,8.400000000000000000e+01,-9.242927655577659607e-03
7.700000000000000000e+02,8.600000000000000000e+01,-9.770741686224937439e-03
7.700000000000000000e+02,8.800000000000000000e+01,-1.029838901013135910e-02
7.700000000000000000e+02,9.000000000000000000e+01,-1.082603726536035538e-02
7.700000000000000000e+02,9.200000000000000000e+01,-1.135368458926677704e-02
7.700000000000000000e+02,9.400000000000000000e+01,-1.188133191317319870e-02
7.700000000000000000e+02,9.600000000000000000e+01,-1.240898016840219498e-02
7.700000000000000000e+02,9.800000000000000000e+01,-1.293662749230861664e-02
7.700000000000000000e+02,1.000000000000000000e+02,-1.346427481621503830e-02
7.700000000000000000e+02,1.020000000000000000e+02,-1.399192214012145996e-02
7.700000000000000000e+02,1.040000000000000000e+02,-1.451973710209131241e-02
7.700000000000000000e+02,1.060000000000000000e+02,-1.504738442599773407e-02
7.700000000000000000e+02,1.080000000000000000e+02,-1.557503174990415573e-02
7.700000000000000000e+02,1.100000000000000000e+02,-1.610267907381057739e-02
7.700000000000000000e+02,1.120000000000000000e+02,-1.663032732903957367e-02
7.700000000000000000e+02,1.140000000000000000e+02,-1.715797558426856995e-02
7.700000000000000000e+02,1.160000000000000000e+02,-1.768562197685241699e-02
7.700000000000000000e+02,1.180000000000000000e+02,-1.821327023208141327e-02
7.700000000000000000e+02,1.200000000000000000e+02,-1.874091848731040955e-02
7.900000000000000000e+02,8.000000000000000000e+01,-8.532868698239326477e-03
7.900000000000000000e+02,8.200000000000000000e+01,-9.048142470419406891e-03
7.900000000000000000e+02,8.400000000000000000e+01,-9.563415311276912689e-03
7.900000000000000000e+02,8.600000000000000000e+01,-1.007885206490755081e-02
7.900000000000000000e+02,8.800000000000000000e+01,-1.059412490576505661e-02
7.900000000000000000e+02,9.000000000000000000e+01,-1.110939867794513702e-02
7.900000000000000000e+02,9.200000000000000000e+01,-1.162467151880264282e-02
7.900000000000000000e+02,9.400000000000000000e+01,-1.213994529098272324e-02
7.900000000000000000e+02,9.600000000000000000e+01,-1.265521813184022903e-02
7.900000000000000000e+02,9.800000000000000000e+01,-1.317049190402030945e-02
7.900000000000000000e+02,1.000000000000000000e+02,-1.368576474487781525e-02
7.900000000000000000e+02,1.020000000000000000e+02,-1.420103851705789566e-02
7.900000000000000000e+02,1.040000000000000000e+02,-1.471647433936595917e-02
7.900000000000000000e+02,1.060000000000000000e+02,-1.523174811154603958e-02
7.900000000000000000e+02,1.080000000000000000e+02,-1.574702188372612000e-02
7.900000000000000000e+02,1.100000000000000000e+02,-1.626229472458362579e-02
7.900000000000000000e+02,1.120000000000000000e+02,-1.677756756544113159e-02
7.900000000000000000e+02,1.140000000000000000e+02,-1.729284040629863739e-02
7.900000000000000000e+02,1.160000000000000000e+02,-1.780811510980129242e-02
7.900000000000000000e+02,1.180000000000000000e+02,-1.832338795065879822e-02
7.900000000000000000e+02,1.200000000000000000e+02,-1.883866079151630402e-02
8.100000000000000000e+02,8.000000000000000000e+01,-8.816139772534370422e-03
8.100000000000000000e+02,8.200000000000000000e+01,-9.319282136857509613e-03
8.100000000000000000e+02,8.400000000000000000e+01,-9.822424501180648804e-03
8.100000000000000000e+02,8.600000000000000000e+01,-1.032572612166404724e-02
8.100000000000000000e+02,8.800000000000000000e+01,-1.082886848598718643e-02
8.100000000000000000e+02,9.000000000000000000e+01,-1.133201085031032562e-02
8.100000000000000000e+02,9.200000000000000000e+01,-1.183515321463346481e-02
8.100000000000000000e+02,9.400000000000000000e+01,-1.233829557895660400e-02
8.100000000000000000e+02,9.600000000000000000e+01,-1.284143794327974319e-02
8.100000000000000000e+02,9.800000000000000000e+01,-1.334458030760288239e-02
8.100000000000000000e+02,1.000000000000000000e+02,-1.384772267192602158e-02
8.100000000000000000e+02,1.020000000000000000e+02,-1.435086503624916077e-02
8.100000000000000000e+02,1.040000000000000000e+02,-1.485416572540998459e-02
8.100000000000000000e+02,1.060000000000000000e+02,-1.535730808973312378e-02
8.100000000000000000e+02,1.080000000000000000e+02,-1.586045138537883759e-02
8.100000000000000000e+02,1.100000000000000000e+02,-1.636359281837940216e-02
8.100000000000000000e+02,1.120000000000000000e+02,-1.686673611402511597e-02
8.100000000000000000e+02,1.140000000000000000e+02,-1.736987754702568054e-02
8.100000000000000000e+02,1.160000000000000000e+02,-1.787302084267139435e-02
8.100000000000000000e+02,1.180000000000000000e+02,-1.837616227567195892e-02
8.100000000000000000e+02,1.200000000000000000e+02,-1.887930557131767273e-02
8.300000000000000000e+02,8.000000000000000000e+01,-9.045398794114589691e-03
8.300000000000000000e+02,8.200000000000000000e+01,-9.536677971482276917e-03
8.300000000000000000e+02,8.400000000000000000e+01,-1.002795714884996414e-02
8.300000000000000000e+02,8.600000000000000000e+01,-1.051939185708761215e-02
8.300000000000000000e+02,8.800000000000000000e+01,-1.101067196577787399e-02
8.300000000000000000e+02,9.000000000000000000e+01,-1.150195114314556122e-02
8.300000000000000000e+02,9.200000000000000000e+01,-1.199323032051324844e-02
8.300000000000000000e+02,9.400000000000000000e+01,-1.248450949788093567e-02
8.300000000000000000e+02,9.600000000000000000e+01,-1.297578867524862289e-02
8.300000000000000000e+02,9.800000000000000000e+01,-1.346706785261631012e-02
8.300000000000000000e+02,1.000000000000000000e+02,-1.395834796130657196e-02
8.300000000000000000e+02,1.020000000000000000e+02,-1.444962713867425919e-02
8.300000000000000000e+02,1.040000000000000000e+02,-1.494106184691190720e-02
8.300000000000000000e+02,1.060000000000000000e+02,-1.543234102427959442e-02
8.300000000000000000e+02,1.080000000000000000e+02,-1.592361927032470703e-02
8.300000000000000000e+02,1.100000000000000000e+02,-1.641489937901496887e-02
8.300000000000000000e+02,1.120000000000000000e+02,-1.690617948770523071e-02
8.300000000000000000e+02,1.140000000000000000e+02,-1.739745773375034332e-02
8.300000000000000000e+02,1.160000000000000000e+02,-1.788873784244060516e-02
8.300000000000000000e+02,1.180000000000000000e+02,-1.838001608848571777e-02
8.300000000000000000e+02,1.200000000000000000e+02,-1.887129619717597961e-02
8.500000000000000000e+02,8.000000000000000000e+01,-9.209993295371532440e-03
8.500000000000000000e+02,8.200000000000000000e+01,-9.688830934464931488e-03
8.500000000000000000e+02,8.400000000000000000e+01,-1.016766857355833054e-02
8.500000000000000000e+02,8.600000000000000000e+01,-1.064665801823139191e-02
8.500000000000000000e+02,8.800000000000000000e+01,-1.112549472600221634e-02
8.500000000000000000e+02,9.000000000000000000e+01,-1.160433236509561539e-02
8.500000000000000000e+02,9.200000000000000000e+01,-1.208317000418901443e-02
8.500000000000000000e+02,9.400000000000000000e+01,-1.256200764328241348e-02
8.500000000000000000e+02,9.600000000000000000e+01,-1.304084528237581253e-02
8.500000000000000000e+02,9.800000000000000000e+01,-1.351968292146921158e-02
8.500000000000000000e+02,1.000000000000000000e+02,-1.399852056056261063e-02
8.500000000000000000e+02,1.020000000000000000e+02,-1.447735819965600967e-02
8.500000000000000000e+02,1.040000000000000000e+02,-1.495634671300649643e-02
8.500000000000000000e+02,1.060000000000000000e+02,-1.543518435209989548e-02
8.500000000000000000e+02,1.080000000000000000e+02,-1.591402105987071991e-02
8.500000000000000000e+02,1.100000000000000000e+02,-1.639285869896411896e-02
8.500000000000000000e+02,1.120000000000000000e+02,-1.687169633805751801e-02
8.500000000000000000e+02,1.140000000000000000e+02,-1.735053397715091705e-02
8.500000000000000000e+02,1.160000000000000000e+02,-1.782937161624431610e-02
8.500000000000000000e+02,1.180000000000000000e+02,-1.830820925533771515e-02
8.500000000000000000e+02,1.200000000000000000e+02,-1.878704689443111420e-02
8.700000000000000000e+02,8.000000000000000000e+01,-9.350222535431385040e-03
8.700000000000000000e+02,8.200000000000000000e+01,-9.817764163017272949e-03
8.700000000000000000e+02,8.400000000000000000e+01,-1.028530672192573547e-02
8.700000000000000000e+02,8.600000000000000000e+01,-1.075299642980098724e-02
8.700000000000000000e+02,8.800000000000000000e+01,-1.122053805738687515e-02
8.700000000000000000e+02,9.000000000000000000e+01,-1.168807968497276306e-02
8.700000000000000000e+02,9.200000000000000000e+01,-1.215562224388122559e-02
8.700000000000000000e+02,9.400000000000000000e+01,-1.262316387146711349e-02
8.700000000000000000e+02,9.600000000000000000e+01,-1.309070643037557602e-02
8.700000000000000000e+02,9.800000000000000000e+01,-1.355824805796146393e-02
8.700000000000000000e+02,1.000000000000000000e+02,-1.402579061686992645e-02
8.700000000000000000e+02,1.020000000000000000e+02,-1.449333224445581436e-02
8.700000000000000000e+02,1.040000000000000000e+02,-1.496102195233106613e-02
8.700000000000000000e+02,1.060000000000000000e+02,-1.542856451123952866e-02
8.700000000000000000e+02,1.080000000000000000e+02,-1.589610613882541656e-02
8.700000000000000000e+02,1.100000000000000000e+02,-1.636364869773387909e-02
8.700000000000000000e+02,1.120000000000000000e+02,-1.683118939399719238e-02
8.700000000000000000e+02,1.140000000000000000e+02,-1.729873195290565491e-02
8.700000000000000000e+02,1.160000000000000000e+02,-1.776627451181411743e-02
8.700000000000000000e+02,1.180000000000000000e+02,-1.823381707072257996e-02
8.700000000000000000e+02,1.200000000000000000e+02,-1.870135776698589325e-02
8.900000000000000000e+02,8.000000000000000000e+01,-9.454851038753986359e-03
8.900000000000000000e+02,8.200000000000000000e+01,-9.911404922604560852e-03
8.900000000000000000e+02,8.400000000000000000e+01,-1.036795880645513535e-02
8.900000000000000000e+02,8.600000000000000000e+01,-1.082465611398220062e-02
8.900000000000000000e+02,8.800000000000000000e+01,-1.128120999783277512e-02
8.900000000000000000e+02,9.000000000000000000e+01,-1.173776388168334961e-02
8.900000000000000000e+02,9.200000000000000000e+01,-1.219431776553392410e-02
8.900000000000000000e+02,9.400000000000000000e+01,-1.265087164938449860e-02
8.900000000000000000e+02,9.600000000000000000e+01,-1.310742553323507309e-02
8.900000000000000000e+02,9.800000000000000000e+01,-1.356397848576307297e-02
8.900000000000000000e+02,1.000000000000000000e+02,-1.402053236961364746e-02
8.900000000000000000e+02,1.020000000000000000e+02,-1.447708625346422195e-02
8.900000000000000000e+02,1.040000000000000000e+02,-1.493378449231386185e-02
8.900000000000000000e+02,1.060000000000000000e+02,-1.539033837616443634e-02
8.900000000000000000e+02,1.080000000000000000e+02,-1.584689132869243622e-02
8.900000000000000000e+02,1.100000000000000000e+02,-1.630344614386558533e-02
8.900000000000000000e+02,1.120000000000000000e+02,-1.675999909639358521e-02
8.900000000000000000e+02,1.140000000000000000e+02,-1.721655391156673431e-02
8.900000000000000000e+02,1.160000000000000000e+02,-1.767310686409473419e-02
8.900000000000000000e+02,1.180000000000000000e+02,-1.812965981662273407e-02
8.900000000000000000e+02,1.200000000000000000e+02,-1.858621463179588318e-02
