,x1,x2,x3,x4,x5,x6,y
0,-0.27211877242209337,0.7702561976525908,0.4495314489192955,-1.281067439185762,-0.09939452691232284,2.328577229795413,1119.9149668266355
1,-1.0077670061845783,0.018635321209523346,1.4548777824905053,1.0215361254274449,0.11122604952614623,0.5983185413500094,552.9506679055385
2,-1.2916007902049005,-0.4845958159259575,1.0142455038839897,1.103555102206826,1.234409209707698,2.5136197753464193,634.2395362773507
3,-0.067085134286492,0.5312971197968519,0.5098184553005289,-1.5064565769236948,0.5719059134828416,0.9918162413372041,677.2765472772066
4,-0.36057585110029927,-1.2829591041018742,-0.37445693470789804,0.1393567770404619,0.15204927154945705,1.716444276828795,898.9283846581383
5,0.27365220046863264,0.2872025083591812,1.0187197391274387,1.860415000411026,0.7387959751755916,4.269882765086991,2341.2758051311366
6,-0.0328703872261065,0.5071197140590705,1.213779250578648,0.7052402517036422,1.6406695362561756,5.756106510209762,1358.9201755337358
7,-0.04024317481570327,0.41334910424582016,0.02680498779333139,1.2151701827434065,1.1631010586586956,3.576631276371597,704.0829890741779
8,0.1481949999062102,-0.4410093396528212,-0.6445918087786258,1.0991619343135903,1.8385018811986138,5.64494443916441,799.1474362136397
9,-0.7632075632393691,0.8907341644582618,0.9158987256724734,0.32717699734311056,2.062178185943147,4.5279350394134035,489.2535323349648
