,x1,x2,x3,x4,x5,x6,x7,x8,y
0,1.9393503015407247,0.10099030695539327,2.894859891013111,-0.047017220369061294,-0.6982288440213986,-0.026184685546255537,-0.05642282177745832,1.8961534522005008,37.448374782639334
1,0.04162664695801982,-0.9889988156481042,-0.023270929077682554,0.9469213900473821,0.9916965907167035,0.9303127164252684,-1.0373079325232861,0.9882516980599014,8.058017357748298
2,1.004822310838364,-1.0248710109543242,1.0938977290745762,-0.032938918254674876,-0.15972629142455877,-0.008655346947523316,-0.14100169034177082,0.09380101463831875,15.345770318185089
3,1.9244786168478325,2.9545050982538674,-0.025405764867500197,0.08583941377887952,-0.777772072668011,-0.05883499476922304,1.9080021277651176,0.928515917186906,32.164942129993676
4,3.0460805454291724,-1.0319385782939132,0.9959783545576941,-0.015814023437767902,-0.02914714515981752,0.029354207889964706,-0.041179752794686754,-0.061682152383461586,13.42372322559072
5,2.016779848958737,0.006905003657329092,3.1044936795310742,0.010197924267090151,2.024679217680011,2.069716833214126,1.0622414333909973,1.0011981296294536,28.203126668421092
6,2.202790909662765,-1.9745299345333829,-0.15372628961977416,1.0612755954277393,0.05289471620176155,-0.04113116329414084,1.1027028568915547,2.779232677202623,42.1592938122465
7,-0.15805026998182647,0.8978166688389468,2.9529101876475834,-1.1216609204861625,0.8073152497539616,0.8952458074720347,-0.07135088694782184,1.0093489640039044,32.60310013016249
8,0.0776938326292809,0.7992912077139399,-0.11321101680181833,0.9488863003775037,-1.1151791829102793,-4.138848920394441,-0.12960716190145863,2.8361388976853568,53.110086793478715
9,2.917165414358868,-1.0159652416935794,2.9698737255090046,0.0103710056572286,-1.9790750397367058,2.1357033622511525,-0.017045025997365085,0.186857481736623,38.14929549360836
